fen,move,game_id
5b1r/3rk1pp/Q2p4/4p3/3qb2N/p7/4KPPP/5B1R w - - 0 28,a6a3,474
5b1r/1r2k1pp/3p4/4p3/3qb2N/Q7/4KPPP/5B1R w - - 1 29,h4f3,474
5b1r/4k1pp/3p4/4p3/3qb3/Q4N2/1r2KPPP/5B1R w - - 3 30,e2e1,474
5b1r/4k1pp/3p4/4p3/3qb3/Q4N2/5PPP/1r2KB1R w - - 5 31,e1e2,474
5b1r/4k1pp/3p4/4p3/3q4/Q2b1N2/4KPPP/1r3B1R w - - 7 32,a3d3,474
5b1r/4k1pp/3p4/4p3/8/3Q1N2/1q2KPPP/1r3B1R w - - 1 33,f3d2,474
5b1r/4k1pp/3p4/4p3/8/3Q4/1q1NKPPP/2r2B1R w - - 3 34,g2g4,474
5b1r/4k1pp/3p4/8/4p1P1/3Q4/1q1NKP1P/2r2B1R w - - 0 35,d3e4,474
5b1r/3k2pp/3p4/8/4Q1P1/8/1q1NKP1P/2r2B1R w - - 1 36,e4f5,474
5b1r/2k3pp/3p4/5Q2/6P1/8/1q1NKP1P/2r2B1R w - - 3 37,f5f7,474
5b1r/5Qpp/2kp4/8/6P1/8/1q1NKP1P/2r2B1R w - - 5 38,f7e8,474
4Qb1r/6pp/3p4/3k4/6P1/8/1q1NKP1P/2r2B1R w - - 7 39,e8f7,474
5b1r/5Qpp/2kp4/8/6P1/8/1q1NKP1P/2r2B1R w - - 9 40,f7e8,474
4Qb1r/1k4pp/3p4/8/6P1/8/1q1NKP1P/2r2B1R w - - 11 41,e8d7,474
5b1r/3Q2pp/1k1p4/8/6P1/8/1q1NKP1P/2r2B1R w - - 13 42,d7d8,474
3Q1b1r/2r3pp/1k1p4/8/6P1/8/1q1NKP1P/5B1R w - - 15 43,d8b8,474
1Q3b1r/1r4pp/1k1p4/8/6P1/8/1q1NKP1P/5B1R w - - 17 44,b8d8,474
3Q1b1r/kr4pp/3p4/8/6P1/8/1q1NKP1P/5B1R w - - 19 45,d8a5,474
1k3b1r/1r4pp/3p4/Q7/6P1/8/1q1NKP1P/5B1R w - - 21 46,a5d5,474
1k5r/1r2b1pp/3p4/3Q4/6P1/8/1q1NKP1P/5B1R w - - 23 47,f1g2,474
7r/1rk1b1pp/3p4/3Q4/6P1/8/1q1NKPBP/7R w - - 25 48,h1b1,474
7r/1rk1b1pp/3p4/3Q4/6P1/q7/3NKPBP/1R6 w - - 27 49,d5b7,474
3k3r/1Q2b1pp/3p4/8/6P1/q7/3NKPBP/1R6 w - - 1 50,b7b8,474
1Q5r/3kb1pp/3p4/8/6P1/q7/3NKPBP/1R6 w - - 3 51,b1b7,474
1Q5r/1R2b1pp/3pk3/8/6P1/q7/3NKPBP/8 w - - 5 52,b8h8,474
7Q/1R2b1pp/q2pk3/8/6P1/8/3NKPBP/8 w - - 1 53,e2d1,474
7Q/1q2b1pp/3pk3/8/6P1/8/3N1PBP/3K4 w - - 0 54,h8g7,474
8/4b1Qp/3pk3/8/6P1/8/3N1PqP/3K4 w - - 0 55,g7h7,474
8/4b2Q/3pk3/8/6P1/8/3N1q1P/3K4 w - - 0 56,g4g5,474
8/7Q/3pk3/6b1/8/8/3N1q1P/3K4 w - - 0 57,h7h3,474
8/8/3p1k2/6b1/8/7Q/3N1q1P/3K4 w - - 2 58,h3f3,474
8/8/3p1k2/6b1/8/5q2/3N3P/3K4 w - - 0 59,d2f3,474
8/8/3p1k2/8/5b2/5N2/7P/3K4 w - - 1 60,f3d4,474
8/8/3p1k2/8/3N4/8/7b/3K4 w - - 0 61,d1e2,474
8/8/5k2/3p4/3N4/8/4K2b/8 w - - 0 62,e2e3,474
8/8/5k2/3pb3/3N4/4K3/8/8 w - - 2 63,d4f3,474
rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,e7e5,475
rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,d7d5,475
rnbqkbnr/ppp2ppp/8/3pp3/3P4/6P1/PPP1PPBP/RNBQK1NR b KQkq - 0 3,e5e4,475
rnbqkbnr/ppp2ppp/8/3p4/3Pp3/2N3P1/PPP1PPBP/R1BQK1NR b KQkq - 1 4,b8c6,475
r1bqkbnr/ppp2ppp/2n5/3p4/3PpB2/2N3P1/PPP1PPBP/R2QK1NR b KQkq - 3 5,g8f6,475
r1bqkb1r/ppp2ppp/2n2n2/3p4/3PpB2/2N2PP1/PPP1P1BP/R2QK1NR b KQkq - 0 6,e4f3,475
r1bqkb1r/ppp2ppp/2n2n2/3p4/3P1B2/2N2NP1/PPP1P1BP/R2QK2R b KQkq - 0 7,f8d6,475
r1bqk2r/ppp2ppp/2nb1n2/3pN3/3P1B2/2N3P1/PPP1P1BP/R2QK2R b KQkq - 2 8,d6e5,475
r1bqk2r/ppp2ppp/2n2n2/3pP3/5B2/2N3P1/PPP1P1BP/R2QK2R b KQkq - 0 9,f6g4,475
r1bqk2r/ppp2ppp/2n5/3pP3/5Bn1/2NQ2P1/PPP1P1BP/R3K2R b KQkq - 2 10,c8f5,475
r2qk2r/ppp2ppp/2n5/3pPQ2/5Bn1/2N3P1/PPP1P1BP/R3K2R b KQkq - 0 11,c6d4,475
r2qk2r/ppp2ppp/8/3pP3/3n1BQ1/2N3P1/PPP1P1BP/R3K2R b KQkq - 0 12,d4c2,475
r2qk2r/ppp2ppp/8/3pP3/5BQ1/2N3P1/PPn1PKBP/R6R b kq - 1 13,c2a1,475
r2qk2r/ppp2ppp/8/3pP3/5BQ1/2N3P1/PP2PKBP/R7 b kq - 0 14,d5d4,475
r2qk2r/ppp2ppp/8/4P3/3p1BQ1/2N3P1/PP2PKBP/3R4 b kq - 1 15,e8g8,475
r2q1rk1/ppp2ppp/7B/4P3/3p2Q1/2N3P1/PP2PKBP/3R4 b - - 3 16,g7g6,475
r2q1rk1/pBp2p1p/6pB/4P3/3p2Q1/2N3P1/PP2PK1P/3R4 b - - 0 17,f7f5,475
r2q1rk1/pBp4p/6pB/4Pp2/3p1Q2/2N3P1/PP2PK1P/3R4 b - - 1 18,a8b8,475
1r1q1rk1/pBp4p/6pB/4Pp2/3R1Q2/2N3P1/PP2PK1P/8 b - - 0 19,d8e7,475
1r3rk1/p1p1q2p/6pB/3BPp2/3R1Q2/2N3P1/PP2PK1P/8 b - - 2 20,g8h8,475
1r3B1k/p1p1q2p/6p1/3BPp2/3R1Q2/2N3P1/PP2PK1P/8 b - - 0 21,e7f8,475
1r3q1k/p1p4p/4P1p1/3B1p2/3R1Q2/2N3P1/PP2PK1P/8 b - - 0 22,b8b2,475
5q1k/p1p4p/4P1p1/3BQp2/3R4/2N3P1/Pr2PK1P/8 b - - 1 23,h8g8,475
5qk1/p1p1P2p/6p1/3BQp2/3R4/2N3P1/Pr2PK1P/8 b - - 0 24,f8f7,475
6k1/p1p1PB1p/6p1/4Qp2/3R4/2N3P1/Pr2PK1P/8 b - - 0 25,g8f7,475
8/p1pRPk1p/6p1/4Qp2/8/2N3P1/Pr2PK1P/8 b - - 1 26,f7e8,475
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,476
r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,d2d4,476
r1bqkb1r/pppppppp/2n2n2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,e4e5,476
r1bqkb1r/pppppppp/2n5/4P3/3Pn3/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,d4d5,476
r1bqkb1r/pppppppp/8/3Pn3/4n3/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,g1f3,476
r1bqkb1r/pppppppp/8/3P4/4n3/5n2/PPP2PPP/RNBQKB1R w KQkq - 0 6,d1f3,476
r1bqkb1r/pppppppp/5n2/3P4/8/5Q2/PPP2PPP/RNB1KB1R w KQkq - 1 7,c1g5,476
r1bqkb1r/pppp1ppp/5n2/3Pp1B1/8/5Q2/PPP2PPP/RN2KB1R w KQkq e6 0 8,g5f6,476
r1bqkb1r/pppp1p1p/5p2/3Pp3/8/5Q2/PPP2PPP/RN2KB1R w KQkq - 0 9,b1c3,476
r1bqkb1r/ppp2p1p/3p1p2/3Pp3/8/2N2Q2/PPP2PPP/R3KB1R w KQkq - 0 10,e1c1,476
r2qkb1r/pppb1p1p/3p1p2/3Pp3/8/2N2Q2/PPP2PPP/2KR1B1R w kq - 2 11,f1b5,476
r2qkb1r/ppp2p1p/3p1p2/1b1Pp3/8/2N2Q2/PPP2PPP/2KR3R w kq - 0 12,c3b5,476
r3kb1r/pppq1p1p/3p1p2/1N1Pp3/8/5Q2/PPP2PPP/2KR3R w kq - 1 13,f3b3,476
r3k2r/pppqbp1p/3p1p2/1N1Pp3/8/1Q6/PPP2PPP/2KR3R w kq - 3 14,b5d4,476
r3k2r/pppqbp1p/3p1p2/3P4/3p4/1Q6/PPP2PPP/2KR3R w kq - 0 15,b3b7,476
r4rk1/pQpqbp1p/3p1p2/3P4/3p4/8/PPP2PPP/2KR3R w - - 1 16,d1d4,476
r4rk1/pQp1bp1p/3p1p2/3P1q2/3R4/8/PPP2PPP/2K4R w - - 1 17,f2f3,476
r4rk1/pQp1bp1p/3p1p2/3P2q1/3R4/5P2/PPP3PP/2K4R w - - 1 18,d4d2,476
1r3rk1/pQp1bp1p/3p1p2/3P2q1/8/5P2/PPPR2PP/2K4R w - - 3 19,b7a7,476
1r3rk1/Q1p1bp1p/3p1p2/3Pq3/8/5P2/PPPR2PP/2K4R w - - 1 20,b2b3,476
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,477
rnbqkbnr/pppp1ppp/8/4p3/4P3/5Q2/PPPP1PPP/RNB1KBNR b KQkq - 1 2,b8c6,477
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2Q2/PP1P1PPP/RNB1KBNR b KQkq - 0 3,g8f6,477
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2P2Q2/PP1P1PPP/RNB1K1NR b KQkq - 2 4,d7d6,477
r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2P2Q1P/PP1P1PP1/RNB1K1NR b KQkq - 0 5,g7g5,477
r1bqkb1r/ppp2p1p/2np1n2/4p1p1/2B1P3/2PP1Q1P/PP3PP1/RNB1K1NR b KQkq - 0 6,g5g4,477
r1bqkb1r/ppp2p1p/2np1n2/4p3/2B1P1P1/2PP1Q2/PP3PP1/RNB1K1NR b KQkq - 0 7,c8g4,477
r2qkb1r/ppp2p1p/2np1n2/4p3/2B1P1b1/2PP2Q1/PP3PP1/RNB1K1NR b KQkq - 1 8,h8g8,477
r2qkbr1/ppp2p1p/2np1n2/4p3/2B1P1b1/2PP1PQ1/PP4P1/RNB1K1NR b KQq - 0 9,g4e6,477
r2qkbr1/ppp2p1p/2npbn2/4p3/2B1P2Q/2PP1P2/PP4P1/RNB1K1NR b KQq - 2 10,e6c4,477
r2qkbr1/ppp2p1p/2np1n2/4p3/2P1P2Q/2P2P2/PP4P1/RNB1K1NR b KQq - 0 11,f8e7,477
r2qk1r1/ppp1bp1p/2np1n2/4p3/2P1P2Q/2P2P1N/PP4P1/RNB1K2R b KQq - 2 12,f6d5,477
r2qk1r1/ppp1bp1Q/2np4/3np3/2P1P3/2P2P1N/PP4P1/RNB1K2R b KQq - 0 13,d5f6,477
r2qk1r1/ppp1bp2/2np1n1Q/4p3/2P1P3/2P2P1N/PP4P1/RNB1K2R b KQq - 2 14,g8g6,477
r2qk2Q/ppp1bp2/2np1nr1/4p3/2P1P3/2P2P1N/PP4P1/RNB1K2R b KQq - 4 15,g6g8,477
r2qk1r1/ppp1bp2/2np1n2/4p3/2P1P2Q/2P2P1N/PP4P1/RNB1K2R b KQq - 6 16,d8d7,477
r3k1r1/pppqbp2/2np1n2/4p3/2P1P3/2P2P1N/PP3QP1/RNB1K2R b KQq - 8 17,e8c8,477
2kr2r1/pppqbp2/2np1n2/4p3/1PP1P3/2P2P1N/P4QP1/RNB1K2R b KQ - 0 18,a7a5,477
2kr2r1/1ppqbp2/2np1n2/pP2p3/2P1P3/2P2P1N/P4QP1/RNB1K2R b KQ - 0 19,c6b8,477
1nkr2r1/Qppqbp2/3p1n2/pP2p3/2P1P3/2P2P1N/P5P1/RNB1K2R b KQ - 2 20,c7c6,477
1nkr2r1/Qp1qbp2/1Ppp1n2/p3p3/2P1P3/2P2P1N/P5P1/RNB1K2R b KQ - 0 21,d6d5,477
1nkr2r1/Qp1qbp2/1Pp2n2/p2Pp3/4P3/2P2P1N/P5P1/RNB1K2R b KQ - 0 22,c6d5,477
1nkr2r1/Qp1qbp2/1P3n2/p2pp1N1/4P3/2P2P2/P5P1/RNB1K2R b KQ - 1 23,g8g5,477
1nkr4/Qp1qbp2/1P3n2/p2pp1B1/4P3/2P2P2/P5P1/RN2K2R b KQ - 0 24,d5e4,477
1nkr4/Qp1qbp2/1P3n2/p3p1B1/4p3/N1P2P2/P5P1/R3K2R b KQ - 1 25,e4f3,477
1nkr4/Qp1qbp2/1P3n2/p3p1B1/8/N1P2p2/P5P1/3RK2R b K - 1 26,f3g2,477
1nkr4/Qp1qbp2/1P3n2/p3p1B1/8/N1P5/P5p1/3RK1R1 b - - 1 27,d7e8,477
1nkRq3/Qp2bp2/1P3n2/p3p1B1/8/N1P5/P5p1/4K1R1 b - - 0 28,e8d8,477
1nkq4/Qp2bp2/1P3n2/p3p1B1/8/N1P5/P5R1/4K3 b - - 0 29,d8d6,477
1nk5/Qp2bp2/1P1q1n2/p3p1B1/2N5/2P5/P5R1/4K3 b - - 2 30,d6d5,477
1nk5/Qp2bp2/1P3n2/p2qp1B1/8/2P1N3/P5R1/4K3 b - - 4 31,d5f3,477
1nk5/Qp2bp2/1P3n2/p3p1B1/8/2P1Nq2/P2K2R1/8 b - - 6 32,f6e4,477
1nk5/Qp2bp2/1P6/p3p1B1/4n3/2PKNq2/P5R1/8 b - - 8 33,e4c5,477
1nk5/Qp2bp2/1P6/p1n1p1B1/2K5/2P1Nq2/P5R1/8 b - - 10 34,e7g5,477
1nk5/Qp3p2/1P6/p1n1p1R1/2K5/2P1Nq2/P7/8 b - - 0 35,c5e6,477
1nk3R1/Qp3p2/1P2n3/p3p3/2K5/2P1Nq2/P7/8 b - - 2 36,e6d8,477
1nkn2R1/Qp3p2/1P6/p2Np3/2K5/2P2q2/P7/8 b - - 4 37,f3f1,477
1nkn2R1/Qp3p2/1P6/p1KNp3/8/2P5/P7/5q2 b - - 6 38,f1f2,477
1nkn2R1/Qp3p2/1P6/pK1Np3/8/2P5/P4q2/8 b - - 8 39,f2b2,477
1nkn2R1/Qp3p2/1P6/K2Np3/8/2P5/Pq6/8 b - - 0 40,b2a2,477
1nkn2R1/Qp3p2/1P6/1K1Np3/8/2P5/q7/8 b - - 1 41,a2a7,477
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,f7f5,478
rnbqkbnr/ppppp1pp/8/5p2/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,e7e6,478
rnbqkbnr/pppp2pp/4p3/5p2/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 3,b8c6,478
r1bqkbnr/pppp2pp/2n1p3/5p2/3P1BP1/4P3/PPP2P1P/RN1QKBNR b KQkq - 0 4,g7g5,478
r1bqkbnr/pppp3p/2n1p3/5pp1/3P2P1/4P1B1/PPP2P1P/RN1QKBNR b KQkq - 1 5,f5f4,478
r1bqkbnr/pppp3p/2n1p3/6p1/3P1PP1/6B1/PPP2P1P/RN1QKBNR b KQkq - 0 6,g5f4,478
r1bqkbnr/pppp3p/2n1p3/8/3P1BP1/8/PPP2P1P/RN1QKBNR b KQkq - 0 7,g8f6,478
r1bqkb1r/pppp3p/2n1pn2/1B6/3P1BP1/8/PPP2P1P/RN1QK1NR b KQkq - 2 8,f6g4,478
r1bqkb1r/pppp3p/2n1p3/1B6/3P1BQ1/8/PPP2P1P/RN2K1NR b KQkq - 0 9,c6d4,478
r1bqkb1r/pppp3p/4p3/1B4B1/3n2Q1/8/PPP2P1P/RN2K1NR b KQkq - 1 10,f8e7,478
r1bqk2r/ppppb2p/4p3/1B4B1/3Q4/8/PPP2P1P/RN2K1NR b KQkq - 0 11,e7g5,478
r1bqk2Q/pppp3p/4p3/1B4b1/8/8/PPP2P1P/RN2K1NR b KQq - 0 12,e8e7,478
r1bQ4/ppppk2p/4p3/1B4b1/8/8/PPP2P1P/RN2K1NR b KQ - 0 13,e7d8,478
r1bk4/pppp3p/4p3/1B4b1/8/5N2/PPP2P1P/RN2K2R b KQ - 1 14,g5f6,478
r1bk4/pppp3p/4pb2/1B6/8/5N2/PPP2P1P/RN2K1R1 b Q - 3 15,f6b2,478
r1bk2R1/pppp3p/4p3/1B6/8/5N2/PbP2P1P/RN2K3 b Q - 1 16,d8e7,478
r1b3R1/ppppk2p/4p3/1B2N3/8/8/PbP2P1P/RN2K3 b Q - 3 17,c7c6,478
r1b5/pp1pk1Rp/2p1p3/1B2N3/8/8/PbP2P1P/RN2K3 b Q - 1 18,e7d6,478
r1b5/pp1p2Rp/2pkp3/1B6/2N5/8/PbP2P1P/RN2K3 b Q - 3 19,d6c5,478
r1b5/pp1p2Rp/2p1p3/1Bk5/8/8/PNP2P1P/RN2K3 b Q - 0 20,c5b5,478
r1b5/pp1p2Rp/2p1p3/1k6/8/2N5/PNP2P1P/R3K3 b Q - 1 21,b5b6,478
r1b5/pp1p2Rp/1kp1p3/8/8/2N5/PNP2P1P/2KR4 b - - 3 22,d7d5,478
r1b5/pp4Rp/1kp1p3/3p4/N7/8/PNP2P1P/2KR4 b - - 1 23,b6a5,478
r1b5/pp5R/2p1p3/k2p4/N7/8/PNP2P1P/2KR4 b - - 0 24,e6e5,478
r1b5/pp5R/2p5/k2pp3/N6P/8/PNP2P2/2KR4 b - - 0 25,c8f5,478
r7/pR6/2p5/k2ppb2/N6P/8/PNP2P2/2KR4 b - - 0 26,a5a6,478
r7/pR6/k1p5/2Nppb2/7P/8/PNP2P2/2KR4 b - - 2 27,a6a5,478
r7/pR6/2p5/k2ppb2/7P/1N6/PNP2P2/2KR4 b - - 4 28,a5a6,478
r7/p4R2/k1p5/3ppb2/7P/1N6/PNP2P2/2KR4 b - - 6 29,f5e6,478
r7/p7/k1p1bR2/3pp3/7P/1N6/PNP2P2/2KR4 b - - 8 30,a8e8,478
4r3/p7/k1p1bR2/3pp2P/8/1N6/PNP2P2/2KR4 b - - 0 31,e6g4,478
4r3/p7/k1R5/3pp2P/6b1/1N6/PNP2P2/2KR4 b - - 0 32,a6b7,478
4r3/pk6/2R5/N2pp2P/6b1/8/PNP2P2/2KR4 b - - 2 33,b7b8,478
1k2r3/p7/2R5/N2Rp2P/6b1/8/PNP2P2/2K5 b - - 0 34,g4h5,478
1k2r3/p2R4/2R5/N3p2b/8/8/PNP2P2/2K5 b - - 1 35,h5g4,478
1k2r3/p5R1/2R5/N3p3/6b1/8/PNP2P2/2K5 b - - 3 36,g4f3,478
1k2r3/p5R1/2R5/4p3/2N5/5b2/PNP2P2/2K5 b - - 5 37,f3c6,478
1k2r3/p5R1/2bN4/4p3/8/8/PNP2P2/2K5 b - - 1 38,e8d8,478
1k1r4/pR6/2bN4/4p3/8/8/PNP2P2/2K5 b - - 3 39,c6b7,478
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,479
rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,e4e5,479
rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,c2c4,479
rnbqkb1r/pppppppp/1n6/4P3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 1 4,c4c5,479
rnbqkb1r/pppppppp/8/2PnP3/8/8/PP1P1PPP/RNBQKBNR w KQkq - 1 5,d2d4,479
r1bqkb1r/pppppppp/2n5/2PnP3/3P4/8/PP3PPP/RNBQKBNR w KQkq - 1 6,b1c3,479
r1bqkb1r/pppp1ppp/2n1p3/2PnP3/3P4/2N5/PP3PPP/R1BQKBNR w KQkq - 0 7,c3d5,479
r1bqkb1r/pppp1ppp/2n5/2PpP3/3P4/8/PP3PPP/R1BQKBNR w KQkq - 0 8,g1f3,479
r1bqkb1r/ppp2ppp/2np4/2PpP3/3P4/5N2/PP3PPP/R1BQKB1R w KQkq - 0 9,f1b5,479
r1bqkb1r/ppp2ppp/2n5/1BppP3/3P4/5N2/PP3PPP/R1BQK2R w KQkq - 0 10,b5c6,479
r1bqkb1r/p1p2ppp/2p5/2ppP3/3P4/5N2/PP3PPP/R1BQK2R w KQkq - 0 11,d4c5,479
r1bqk2r/p1p2ppp/2p5/2bpP3/8/5N2/PP3PPP/R1BQK2R w KQkq - 0 12,c1e3,479
r1bqk2r/p1p2ppp/2p5/3pP3/8/4bN2/PP3PPP/R2QK2R w KQkq - 0 13,f2e3,479
r1bq1rk1/p1p2ppp/2p5/3pP3/8/4PN2/PP4PP/R2QK2R w KQ - 1 14,e1g1,479
r2q1rk1/p1p2ppp/2p5/3pP3/6b1/4PN2/PP4PP/R2Q1RK1 w - - 3 15,d1c2,479
r2q1rk1/p1p2ppp/2p5/3pP3/8/4Pb2/PPQ3PP/R4RK1 w - - 0 16,f1f3,479
r4rk1/p1p2ppp/2p5/3pP3/7q/4PR2/PPQ3PP/R5K1 w - - 1 17,c2c6,479
4rrk1/p1p2ppp/2Q5/3pP3/7q/4PR2/PP4PP/R5K1 w - - 1 18,c6d5,479
5rk1/p1p1rppp/8/3QP3/7q/4PR2/PP4PP/R5K1 w - - 1 19,f3f4,479
5rk1/p1p1rppp/8/3QP1q1/5R2/4P3/PP4PP/R5K1 w - - 3 20,a1f1,479
5rk1/p1p1rppp/6q1/3QP3/5R2/4P3/PP4PP/5RK1 w - - 5 21,d5c5,479
5rk1/p1p1r1pp/6q1/2Q1Pp2/5R2/4P3/PP4PP/5RK1 w - f6 0 22,c5e7,479
5rk1/p1p1Qqpp/8/4Pp2/5R2/4P3/PP4PP/5RK1 w - - 1 23,e7a3,479
5rk1/p1p3pp/8/3qPp2/5R2/Q3P3/PP4PP/5RK1 w - - 3 24,a3b3,479
5rk1/p1p3pp/8/4Pp2/5R2/1q2P3/PP4PP/5RK1 w - - 0 25,a2b3,479
5rk1/p1p4p/6p1/4Pp2/5R2/1P2P3/1P4PP/5RK1 w - - 0 26,h2h4,479
5rk1/p1p5/6p1/4Pp1p/5R1P/1P2P3/1P4P1/5RK1 w - - 0 27,g2g4,479
3r2k1/p1p5/6p1/4Pp1p/5RPP/1P2P3/1P6/5RK1 w - - 1 28,g4h5,479
3r2k1/p1p5/8/4Pp1p/5R1P/1P2P3/1P6/5RK1 w - - 0 29,f4f5,479
3r4/p1p3k1/8/4PR1p/7P/1P2P3/1P6/5RK1 w - - 1 30,f5h5,479
3r4/p1p5/6k1/4P2R/7P/1P2P3/1P6/5RK1 w - - 1 31,h5g5,479
3r4/p1p5/7k/4P1R1/7P/1P2P3/1P6/5RK1 w - - 3 32,f1f6,479
3r4/p1p4k/5R2/4P1R1/7P/1P2P3/1P6/6K1 w - - 5 33,e3e4,479
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,480
rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,b8c6,480
r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 2 3,e5f4,480
r1bqkbnr/pppp1ppp/2n5/8/4Pp2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 1 4,g8f6,480
r1bqkb1r/pppp1ppp/2n2n2/8/4Pp2/2NP1N2/PPP3PP/R1BQKB1R b KQkq - 0 5,d7d5,480
r1bqkb1r/ppp2ppp/2n2n2/3p4/4PB2/2NP1N2/PPP3PP/R2QKB1R b KQkq - 0 6,d5d4,480
r1bqkb1r/ppp2ppp/2n2n2/8/3pPB2/3P1N2/PPP1N1PP/R2QKB1R b KQkq - 1 7,f8d6,480
r1bqk2r/ppp2ppp/2nb1n2/8/3pPB2/3P1N2/PPPQN1PP/R3KB1R b KQkq - 3 8,c8g4,480
r2qk2r/ppp2ppp/2nb1n2/8/3pPBb1/3P1N2/PPPQN1PP/2KR1B1R b kq - 5 9,g4f3,480
r2qk2r/ppp2ppp/2nb1n2/8/3pPB2/3P1P2/PPPQN2P/2KR1B1R b kq - 0 10,d6b4,480
r2qk2r/ppp2ppp/2n2n2/8/1b1pPB2/2PP1P2/PP1QN2P/2KR1B1R b kq - 0 11,d4c3,480
r2qk2r/ppp2ppp/2n2n2/8/1b2PB2/2PP1P2/P2QN2P/2KR1B1R b kq - 0 12,b4a3,480
r2qk2r/ppp2ppp/2n2n2/8/4PB2/b1PP1P2/P2QN2P/1K1R1B1R b kq - 2 13,g7g5,480
r2qk2r/ppp2p1p/2n2n2/6p1/4P3/b1PPBP2/P2QN2P/1K1R1B1R b kq - 1 14,g5g4,480
r2qk2r/ppp2p1p/2n2n2/8/4P1P1/b1PPB3/P2QN2P/1K1R1B1R b kq - 0 15,f6g4,480
r2qk2r/ppp2p1p/2n5/8/3BP1n1/b1PP4/P2QN2P/1K1R1B1R b kq - 1 16,c6d4,480
r2qk2r/ppp2p1p/8/8/3NP1n1/b1PP4/P2Q3P/1K1R1B1R b kq - 0 17,a3c5,480
r2qk2r/ppp2p1p/8/2b2N2/4P1n1/2PP4/P2Q3P/1K1R1B1R b kq - 2 18,g4f2,480
r2qk2r/ppp2pNp/8/2b5/4P3/2PP4/P2Q1n1P/1K1R1B1R b kq - 4 19,e8f8,480
r2q1k1r/ppp2pNp/7Q/2b5/4P3/2PP4/P4n1P/1K1R1B1R b - - 6 20,f8e7,480
r2q3r/ppp1kp1p/7Q/2b2N2/4P3/2PP4/P4n1P/1K1R1B1R b - - 8 21,e7e8,480
r2qk2r/ppp2pNp/7Q/2b5/4P3/2PP4/P4n1P/1K1R1B1R b - - 10 22,e8e7,480
r2q3r/ppp1kpNp/8/2b3Q1/4P3/2PP4/P4n1P/1K1R1B1R b - - 12 23,f7f6,480
r2q3r/ppp1k1Np/5p2/2Q5/4P3/2PP4/P4n1P/1K1R1B1R b - - 0 24,e7f7,480
r2q3r/ppp2kNp/5p2/8/4P3/2PP4/P4Q1P/1K1R1B1R b - - 0 25,f7g7,480
r2q3r/ppp3kp/5p2/8/4P3/2PP4/P4Q1P/1K1R1BR1 b - - 1 26,g7f7,480
r2q3r/ppp2k1p/5p2/4P3/8/2PP4/P4Q1P/1K1R1BR1 b - - 0 27,a7a5,480
r2q3r/1pp2k1p/5p2/p3P3/3P4/2P5/P4Q1P/1K1R1BR1 b - - 0 28,a8a6,480
3q3r/1pp2k1p/r4p2/p3P3/2BP4/2P5/P4Q1P/1K1R2R1 b - - 2 29,f7e7,480
3q3r/1pp1k2p/B4p2/p3P3/3P4/2P5/P4Q1P/1K1R2R1 b - - 0 30,b7a6,480
3q3r/2p1k2p/p4Q2/p3P3/3P4/2P5/P6P/1K1R2R1 b - - 0 31,e7d7,480
3q3r/2pk2Rp/p4Q2/p3P3/3P4/2P5/P6P/1K1R4 b - - 2 32,d7c8,480
2kq3r/2p3Rp/Q7/p3P3/3P4/2P5/P6P/1K1R4 b - - 0 33,c8b8,480
1k1q3r/2p3Rp/Q7/p3P3/3P4/2P5/P6P/K2R4 b - - 2 34,h8g8,480
